Bulbasaur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fushigidaneフシギダネ,,88.1,1,65,65,45,grass,poison,6.9,1,0
Regigigas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Regigigasレジギガス,,,486,80,110,100,normal,,420,4,1
Giratina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Giratina (another Forme)ギラティナ,,,487,120,100,90,ghost,dragon,750,4,1
Cresselia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cresseliaクレセリア,,0,488,75,130,85,psychic,,85.6,4,1
Phione,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phioneフィオネ,,,489,80,80,80,water,,3.1,4,0
Manaphy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manaphyマナフィ,,,490,100,100,100,water,,1.4,4,1
Darkrai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Darkraiダークライ,,,491,135,90,125,dark,,50.5,4,1
Shaymin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shaymin (sky Forme)シェイミ,,,492,120,75,127,grass,grass,2.1,4,1
Arceus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arceusアルセウス,,,493,120,120,120,normal,,320,4,1
Victini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Victiniビクティニ,,,494,100,100,100,psychic,fire,4,5,1
Snivy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tsutarjaツタージャ,,88.1,495,45,55,63,grass,,8.1,5,0
Servine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Janovyジャノビー,,88.1,496,60,75,83,grass,,16,5,0
Serperior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jalordaジャローダ,,88.1,497,75,95,113,grass,,63,5,0
Tepig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pokabuポカブ,,88.1,498,45,45,45,fire,,9.9,5,0
Pignite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chaobooチャオブー,,88.1,499,70,55,55,fire,fighting,55.5,5,0
Emboar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Enbuohエンブオー,,88.1,500,100,65,65,fire,fighting,150,5,0
Oshawott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mijumaruミジュマル,,88.1,501,63,45,45,water,,5.9,5,0
Dewott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Futachimaruフタチマル,,88.1,502,83,60,60,water,,24.5,5,0
Samurott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Daikenkiダイケンキ,,88.1,503,108,70,70,water,,94.6,5,0
Patrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Minezumiミネズミ,,50,504,35,39,42,normal,,11.6,5,0
Watchog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Miruhogミルホッグ,,50,505,60,69,77,normal,,27,5,0
Lillipup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yorterrieヨーテリー,,50,506,25,45,55,normal,,4.1,5,0
Herdier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Herderrieハーデリア,,50,507,35,65,60,normal,,14.7,5,0
Stoutland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Moolandムーランド,,50,508,45,90,80,normal,,61,5,0
Purrloin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Choronekoチョロネコ,,50,509,50,37,66,dark,,10.1,5,0
Liepard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lepardasレパルダス,,50,510,88,50,106,dark,,37.5,5,0
Pansage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yanappuヤナップ,,88.1,511,53,48,64,grass,,10.5,5,0
Simisage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yanakkieヤナッキー,,88.1,512,98,63,101,grass,,30.5,5,0
Pansear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Baoppuバオップ,,88.1,513,53,48,64,fire,,11,5,0
Simisear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Baokkieバオッキー,,88.1,514,98,63,101,fire,,28,5,0
Panpour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hiyappuヒヤップ,,88.1,515,53,48,64,water,,13.5,5,0
Simipour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hiyakkieヒヤッキー,,88.1,516,98,63,101,water,,29,5,0
Munna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Munnaムンナ,,50,517,67,55,24,psychic,,23.3,5,0
Musharna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Musharnaムシャーナ,,50,518,107,95,29,psychic,,60.5,5,0
Pidove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mamepatoマメパト,,50,519,36,30,43,normal,flying,2.1,5,0
Tranquill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hatobohハトーボー,,50,520,50,42,65,normal,flying,15,5,0
Unfezant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kenhallowケンホロウ,,50,521,65,55,93,normal,flying,29,5,0
Blitzle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shimamaシママ,,50,522,50,32,76,electric,,29.8,5,0
Zebstrika,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zebraikaゼブライカ,,50,523,80,63,116,electric,,79.5,5,0
Roggenrola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dangoroダンゴロ,,50,524,25,25,15,rock,,18,5,0
Boldore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gantleガントル,,50,525,50,40,20,rock,,102,5,0
Gigalith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gigaiathギガイアス,,50,526,60,80,25,rock,,260,5,0
Woobat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Koromoriコロモリ,,50,527,55,43,72,psychic,flying,2.1,5,0
Swoobat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kokoromoriココロモリ,,50,528,77,55,114,psychic,flying,10.5,5,0
Drilbur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mogurewモグリュー,,50,529,30,45,68,ground,,8.5,5,0
Excadrill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Doryuzuドリュウズ,,50,530,50,65,88,ground,steel,40.4,5,0
Audino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tabunneタブンネ,,50,531,80,126,50,normal,,31,5,0
Timburr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dokkorerドッコラー,,75.4,532,25,35,35,fighting,,12.5,5,0
Gurdurr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dotekkotsuドテッコツ,,75.4,533,40,50,40,fighting,,40,5,0
Conkeldurr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Roubushinローブシン,,75.4,534,55,65,45,fighting,,87,5,0
Tympole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Otamaroオタマロ,,50,535,50,40,64,water,,4.5,5,0
Palpitoad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gamagaruガマガル,,50,536,65,55,69,water,ground,17,5,0
Seismitoad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gamagerogeガマゲロゲ,,50,537,85,75,74,water,ground,62,5,0
Throh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nagekiナゲキ,,100,538,30,85,45,fighting,,55.5,5,0
Sawk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dagekiダゲキ,,100,539,30,75,85,fighting,,51,5,0
Sewaddle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kurumiruクルミル,,50,540,40,60,42,bug,grass,2.5,5,0
Swadloon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kurumayuクルマユ,,50,541,50,80,42,bug,grass,7.3,5,0
Leavanny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hahakomoriハハコモリ,,50,542,70,80,92,bug,grass,20.5,5,0
Venipede,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fushideフシデ,,50,543,30,39,57,bug,poison,5.3,5,0
Whirlipede,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wheegaホイーガ,,50,544,40,79,47,bug,poison,58.5,5,0
Scolipede,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pendrorペンドラー,,50,545,55,69,112,bug,poison,200.5,5,0
Cottonee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monmenモンメン,,50,546,37,50,66,grass,fairy,0.6,5,0
Whimsicott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Elfuunエルフーン,,50,547,77,75,116,grass,fairy,6.6,5,0
Petilil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Churineチュリネ,,0,548,70,50,30,grass,,6.6,5,0
Lilligant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dredearドレディア,,0,549,110,75,90,grass,,16.3,5,0
Basculin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bassraoバスラオ,,50,550,80,55,98,water,,18,5,0
Sandile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Megurocoメグロコ,,50,551,35,35,65,ground,dark,15.2,5,0
Krokorok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waruvileワルビル,,50,552,45,45,74,ground,dark,33.4,5,0
Krookodile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waruvialワルビアル,,50,553,65,70,92,ground,dark,96.3,5,0
Darumaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Darumakkaダルマッカ,,50,554,15,45,50,fire,,37.5,5,0
Darmanitan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hihidarumaヒヒダルマ,,50,555,140,105,55,fire,fire,92.9,5,0
Maractus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maracacchiマラカッチ,,50,556,106,67,60,grass,,28,5,0
Dwebble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ishizumaiイシズマイ,,50,557,35,35,55,bug,rock,14.5,5,0
Crustle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Iwapalaceイワパレス,,50,558,65,75,45,bug,rock,200,5,0
Scraggy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zurugguズルッグ,,50,559,35,70,48,dark,fighting,11.8,5,0
Scrafty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zuruzukinズルズキン,,50,560,45,115,58,dark,fighting,30,5,0
Sigilyph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Symbolerシンボラー,,50,561,103,80,97,psychic,flying,14,5,0
Yamask,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Desumasuデスマス,,50,562,55,65,30,ghost,,1.5,5,0
Cofagrigus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Desukarnデスカーン,,50,563,95,105,30,ghost,,76.5,5,0
Tirtouga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Protogaプロトーガ,,88.1,564,53,45,22,water,rock,16.5,5,0
Carracosta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abagouraアバゴーラ,,88.1,565,83,65,32,water,rock,81,5,0
Archen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Archenアーケン,,88.1,566,74,45,70,rock,flying,9.5,5,0
Archeops,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Archeosアーケオス,,88.1,567,112,65,110,rock,flying,32,5,0
Trubbish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yabukuronヤブクロン,,50,568,40,62,65,poison,,31,5,0
Garbodor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dustdasダストダス,,50,569,60,82,75,poison,,107.3,5,0
Zorua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zoruaゾロア,,88.1,570,80,40,65,dark,,12.5,5,0
Zoroark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zoroarkゾロアーク,,88.1,571,120,60,105,dark,,81.1,5,0
Minccino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chillarmyチラーミィ,,24.6,572,40,40,75,normal,,5.8,5,0
Cinccino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chillaccinoチラチーノ,,24.6,573,65,60,115,normal,,7.5,5,0
Gothita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gothimuゴチム,,24.6,574,55,65,45,psychic,,5.8,5,0
Gothorita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gothimiruゴチミル,,24.6,575,75,85,55,psychic,,18,5,0
Gothitelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gothiruselleゴチルゼル,,24.6,576,95,110,65,psychic,,44,5,0
Solosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uniranユニラン,,50,577,105,50,20,psychic,,1,5,0
Duosion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Doublanダブラン,,50,578,125,60,30,psychic,,8,5,0
Reuniclus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lanculusランクルス,,50,579,125,85,30,psychic,,20.1,5,0
Ducklett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Koaruhieコアルヒー,,50,580,44,50,55,water,flying,5.5,5,0
Swanna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Swannaスワンナ,,50,581,87,63,98,water,flying,24.2,5,0
Vanillite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vanipetiバニプッチ,,50,582,65,60,44,ice,,5.7,5,0
Vanillish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vanirichバニリッチ,,50,583,80,75,59,ice,,41,5,0
Vanilluxe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Baivanillaバイバニラ,,50,584,110,95,79,ice,,57.5,5,0
Deerling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shikijikaシキジカ,,50,585,40,50,75,normal,grass,19.5,5,0
Sawsbuck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mebukijikaメブキジカ,,50,586,60,70,95,normal,grass,92.5,5,0
Emolga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emongaエモンガ,,50,587,75,60,103,electric,flying,5,5,0
Karrablast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kaburumoカブルモ,,50,588,40,45,60,bug,,5.9,5,0
Escavalier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chevargoシュバルゴ,,50,589,60,105,20,bug,steel,33,5,0
Foongus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tamagetakeタマゲタケ,,50,590,55,55,15,grass,poison,1,5,0
Amoonguss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Morobareruモロバレル,,50,591,85,80,30,grass,poison,10.5,5,0
Frillish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pururillプルリル,,50,592,65,85,40,water,ghost,33,5,0
Jellicent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Burungelブルンゲル,,50,593,85,105,60,water,ghost,135,5,0
Alomomola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mamanbouママンボウ,,50,594,40,45,65,water,,31.6,5,0
Joltik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bachuruバチュル,,50,595,57,50,65,bug,electric,0.6,5,0
Galvantula,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dentulaデンチュラ,,50,596,97,60,108,bug,electric,14.3,5,0
Ferroseed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tesseedテッシード,,50,597,24,86,10,grass,steel,18.8,5,0
Ferrothorn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nutreyナットレイ,,50,598,54,116,20,grass,steel,110,5,0
Klink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Giaruギアル,,,599,45,60,30,steel,,21,5,0
Klang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gigiaruギギアル,,,600,70,85,50,steel,,51,5,0
Klinklang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gigigiaruギギギアル,,,601,70,85,90,steel,,81,5,0
Tynamo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shibishirasuシビシラス,,50,602,45,40,60,electric,,0.3,5,0
Eelektrik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shibibeelシビビール,,50,603,75,70,40,electric,,22,5,0
Eelektross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shibirudonシビルドン,,50,604,105,80,50,electric,,80.5,5,0
Elgyem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ligrayリグレー,,50,605,85,55,30,psychic,,9,5,0
Beheeyem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ohbemオーベム,,50,606,125,95,40,psychic,,34.5,5,0
Litwick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hitomoshiヒトモシ,,50,607,65,55,20,ghost,fire,3.1,5,0
Lampent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lamplerランプラー,,50,608,95,60,55,ghost,fire,13,5,0
Chandelure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chandelaシャンデラ,,50,609,145,90,80,ghost,fire,34.3,5,0
Axew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kibagoキバゴ,,50,610,30,40,57,dragon,,18,5,0
Fraxure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Onondoオノンド,,50,611,40,50,67,dragon,,36,5,0
Haxorus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ononokusオノノクス,,50,612,60,70,97,dragon,,105.5,5,0
Cubchoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kumasyunクマシュン,,50,613,60,40,40,ice,,8.5,5,0
Beartic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunbearツンベアー,,50,614,70,80,50,ice,,260,5,0
Cryogonal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Freegeoフリージオ,,,615,95,135,105,ice,,148,5,0
Shelmet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chobomakiチョボマキ,,50,616,40,65,25,bug,,7.7,5,0
Accelgor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agilderアギルダー,,50,617,100,60,145,bug,,25.3,5,0
Stunfisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maggyoマッギョ,,50,618,81,99,32,ground,electric,11,5,0
Mienfoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kojofuコジョフー,,50,619,55,50,65,fighting,,20,5,0
Mienshao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kojondoコジョンド,,50,620,95,60,105,fighting,,35.5,5,0
Druddigon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Crimganクリムガン,,50,621,60,90,48,dragon,,139,5,0
Golett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gobitゴビット,,,622,35,50,35,ground,ghost,92,5,0
Golurk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Goloogゴルーグ,,,623,55,80,55,ground,ghost,330,5,0
Pawniard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Komatanaコマタナ,,50,624,40,40,60,dark,steel,10.2,5,0
Bisharp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kirikizanキリキザン,,50,625,60,70,70,dark,steel,70,5,0
Bouffalant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buffronバッフロン,,50,626,40,95,55,normal,,94.6,5,0
Rufflet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Washibonワシボン,,100,627,37,50,60,normal,flying,10.5,5,0
Braviary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Warrgleウォーグル,,100,628,57,75,80,normal,flying,41,5,0
Vullaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valchaiバルチャイ,,0,629,45,65,60,dark,flying,9,5,0
Mandibuzz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vulginaバルジーナ,,0,630,55,95,80,dark,flying,39.5,5,0
Heatmor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kuitaranクイタラン,,50,631,105,66,65,fire,,58,5,0
Durant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aiantアイアント,,50,632,48,48,109,bug,steel,33,5,0
Deino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monozuモノズ,,50,633,45,50,38,dark,dragon,17.3,5,0
Zweilous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Diheadジヘッド,,50,634,65,70,58,dark,dragon,50,5,0
Hydreigon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sazandoraサザンドラ,,50,635,125,90,98,dark,dragon,160,5,0
Larvesta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Merlarvaメラルバ,,50,636,50,55,60,bug,fire,28.8,5,0
Volcarona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ulgamothウルガモス,,50,637,135,105,100,bug,fire,46,5,0
Cobalion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cobalonコバルオン,,,638,90,72,108,steel,fighting,250,5,1
Terrakion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Terrakionテラキオン,,,639,72,90,108,rock,fighting,260,5,1
Virizion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Virizionビリジオン,,,640,90,129,108,grass,fighting,200,5,1
Tornadus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tornelos (keshin Forme)トルネロス,,100,641,110,90,121,flying,,63,5,1
Thundurus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Voltolos (keshin Forme)ボルトロス,,100,642,145,80,101,electric,flying,61,5,1
Reshiram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reshiramレシラム,,,643,150,120,90,dragon,fire,330,5,1
Zekrom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zekromゼクロム,,,644,120,100,90,dragon,electric,345,5,1
