Bulbasaur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fushigidaneフシギダネ,,88.1,1,65,65,45,grass,poison,6.9,1,0
Landorus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Landlos (keshin Forme)ランドロス,,100,645,105,80,91,ground,flying,68,5,1
Kyurem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kyuremキュレム,,,646,170,100,95,dragon,ice,325,5,1
Keldeo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Keldeo (itsumo No Sugata)ケルディオ,,,647,129,90,108,water,fighting,48.5,5,1
Meloetta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Meloetta (step Forme)メロエッタ,,,648,77,77,128,normal,psychic,6.5,5,1
Genesect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Genesectゲノセクト,,,649,120,95,99,bug,steel,82.5,5,1
Chespin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harimaronハリマロン,,88.1,650,48,45,38,grass,,9,6,0
Quilladin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hariborgハリボーグ,,88.1,651,56,58,57,grass,,29,6,0
Chesnaught,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brigarronブリガロン,,88.1,652,74,75,64,grass,fighting,90,6,0
Fennekin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fokkoフォッコ,,88.1,653,62,60,60,fire,,9.4,6,0
Braixen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tairenarテールナー,,88.1,654,90,70,73,fire,,14.5,6,0
Delphox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mahoxyマフォクシー,,88.1,655,114,100,104,fire,psychic,39,6,0
Froakie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Keromatsuケロマツ,,88.1,656,62,44,71,water,,7,6,0
Frogadier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gekogashiraゲコガシラ,,88.1,657,83,56,97,water,,10.9,6,0
Greninja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gekkougaゲッコウガ,,88.1,658,153,71,132,water,dark,40,6,0
Bunnelby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Horubeeホルビー,,50,659,32,36,57,normal,,5,6,0
Diggersby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Horudoホルード,,50,660,50,77,78,normal,ground,42.4,6,0
Fletchling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yayakomaヤヤコマ,,50,661,40,38,62,normal,flying,1.7,6,0
Fletchinder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hinoyakomaヒノヤコマ,,50,662,56,52,84,fire,flying,16,6,0
Talonflame,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fiarrowファイアロー,,50,663,74,69,126,fire,flying,24.5,6,0
Scatterbug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kofukimushiコフキムシ,,50,664,27,25,35,bug,,2.5,6,0
Spewpa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kofuuraiコフーライ,,50,665,27,30,29,bug,,8.4,6,0
Vivillon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Viviyonビビヨン,,50,666,90,50,89,bug,flying,17,6,0
Litleo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shishikoシシコ,,11.2,667,73,54,72,fire,normal,13.5,6,0
Pyroar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kaenjishiカエンジシ,,11.2,668,109,66,106,fire,normal,81.5,6,0
Flabébé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flabebeフラベベ,,0,669,61,79,42,fairy,,0.1,6,0
Floette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Floetteフラエッテ,,0,670,125,128,92,fairy,,0.9,6,0
Florges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Florgesフラージェス,,0,671,112,154,75,fairy,,10,6,0
Skiddo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Meecleメェークル,,50,672,62,57,52,grass,,31,6,0
Gogoat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gogoatゴーゴート,,50,673,97,81,68,grass,,91,6,0
Pancham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yanchamヤンチャム,,50,674,46,48,43,fighting,,8,6,0
Pangoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gorondaゴロンダ,,50,675,69,71,58,fighting,dark,136,6,0
Furfrou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trimmienトリミアン,,50,676,65,90,102,normal,,28,6,0
Espurr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nyasperニャスパー,,50,677,63,60,68,psychic,,3.5,6,0
Meowstic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nyaonixニャオニクス,,50,678,83,81,104,psychic,,8.5,6,0
Honedge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hitotsukiヒトツキ,,50,679,35,37,28,steel,ghost,2,6,0
Doublade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nidangillニダンギル,,50,680,45,49,35,steel,ghost,4.5,6,0
Aegislash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gillgardギルガルド,,50,681,150,50,60,steel,ghost,53,6,0
Spritzee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shushupuシュシュプ,,50,682,63,65,23,fairy,,0.5,6,0
Aromatisse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Frefuwanフレフワン,,50,683,99,89,29,fairy,,15.5,6,0
Swirlix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Peroppafuペロッパフ,,50,684,59,57,49,fairy,,3.5,6,0
Slurpuff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Peroreamペロリーム,,50,685,85,75,72,fairy,,5,6,0
Inkay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maaiikaマーイーカ,,50,686,37,46,45,dark,psychic,3.5,6,0
Malamar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Calamaneroカラマネロ,,50,687,68,75,73,dark,psychic,47,6,0
Binacle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kameteteカメテテ,,50,688,39,56,50,rock,water,31,6,0
Barbaracle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gamenodesガメノデス,,50,689,54,86,68,rock,water,96,6,0
Skrelp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kuzumoクズモー,,50,690,60,60,30,poison,water,7.3,6,0
Dragalge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dramidoroドラミドロ,,50,691,97,123,44,poison,dragon,81.5,6,0
Clauncher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Udeppouウデッポウ,,50,692,58,63,44,water,,8.3,6,0
Clawitzer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blosterブロスター,,50,693,120,89,59,water,,35.3,6,0
Helioptile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Erikiteruエリキテル,,50,694,61,43,70,electric,normal,6,6,0
Heliolisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Elezardエレザード,,50,695,109,94,109,electric,normal,21,6,0
Tyrunt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chigorasチゴラス,,88.1,696,45,45,48,rock,dragon,26,6,0
Tyrantrum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gachigorasガチゴラス,,88.1,697,69,59,71,rock,dragon,270,6,0
Amaura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Amarusアマルス,,88.1,698,67,63,46,rock,ice,25.2,6,0
Aurorus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Amarurugaアマルルガ,,88.1,699,99,92,58,rock,ice,225,6,0
Sylveon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nymphiaニンフィア,,88.1,700,110,130,60,fairy,,23.5,6,0
Hawlucha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Luchabullルチャブル,,50,701,74,63,118,fighting,flying,21.5,6,0
Dedenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dedenneデデンネ,,50,702,81,67,101,electric,fairy,2.2,6,0
Carbink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Melecieメレシー,,,703,50,150,50,rock,fairy,5.7,6,0
Goomy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Numeraヌメラ,,50,704,55,75,40,dragon,,2.8,6,0
Sliggoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Numeilヌメイル,,50,705,83,113,60,dragon,,17.5,6,0
Goodra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Numelgonヌメルゴン,,50,706,110,150,80,dragon,,150.5,6,0
Klefki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cleffyクレッフィ,,50,707,80,87,75,steel,fairy,3,6,0
Phantump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bokureiボクレー,,50,708,50,60,38,ghost,grass,7,6,0
Trevenant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ohrotオーロット,,50,709,65,82,56,ghost,grass,71,6,0
Pumpkaboo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bakecchaバケッチャ,,50,710,44,55,41,ghost,grass,15,6,0
Gourgeist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pumpjinパンプジン,,50,711,58,75,54,ghost,grass,39,6,0
Bergmite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kachikohruカチコール,,50,712,32,35,28,ice,,99.5,6,0
Avalugg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Crebaseクレベース,,50,713,44,46,28,ice,,505,6,0
Noibat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Onbatオンバット,,50,714,45,40,55,flying,dragon,8,6,0
Noivern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Onvernオンバーン,,50,715,97,80,123,flying,dragon,85,6,0
Xerneas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Xerneasゼルネアス,,,716,131,98,99,fairy,,215,6,1
Yveltal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yveltalイベルタル,,,717,131,98,99,dark,flying,203,6,1
Zygarde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zygarde (10% Forme)ジガルデ,,,718,91,95,85,dragon,ground,284.6,6,1
Diancie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Diancieディアンシー,,,719,160,110,110,rock,fairy,8.8,6,1
Hoopa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hoopa (imashimerareshi Hoopa)フーパ,,,720,170,130,80,psychic,ghost,,6,1
Volcanion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Volcanionボルケニオン,,,721,130,90,70,fire,water,195,6,1
Rowlet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mokurohモクロー,,88.1,722,50,50,42,grass,flying,1.5,7,0
Dartrix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fukuthrowフクスロー,,88.1,723,70,70,52,grass,flying,16,7,0
Decidueye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Junaiperジュナイパー,,88.1,724,100,100,70,grass,ghost,36.6,7,0
Litten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nyabbyニャビー,,88.1,725,60,40,70,fire,,4.3,7,0
Torracat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nyaheatニャヒート,,88.1,726,80,50,90,fire,,25,7,0
Incineroar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gaogaenガオガエン,,88.1,727,80,90,60,fire,dark,83,7,0
Popplio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ashimariアシマリ,,88.1,728,66,56,40,water,,7.5,7,0
Brionne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Osyamariオシャマリ,,88.1,729,91,81,50,water,,17.5,7,0
Primarina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ashireneアシレーヌ,,88.1,730,126,116,60,water,fairy,44,7,0
Pikipek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tsutsukeraツツケラ,,50,731,30,30,65,normal,flying,1.2,7,0
Trumbeak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerarappaケララッパ,,50,732,40,50,75,normal,flying,14.8,7,0
Toucannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dodekabashiドデカバシ,,50,733,75,75,60,normal,flying,26,7,0
Yungoos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Youngooseヤングース,,50,734,30,30,45,normal,,6,7,0
Gumshoos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dekagooseデカグース,,50,735,55,60,45,normal,,14.2,7,0
Grubbin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agojimushiアゴジムシ,,50,736,55,45,46,bug,,4.4,7,0
Charjabug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dendimushiデンヂムシ,,50,737,55,75,36,bug,electric,10.5,7,0
Vikavolt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kuwagannonクワガノン,,50,738,145,75,43,bug,electric,45,7,0
Crabrawler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Makenkaniマケンカニ,,50,739,42,47,63,fighting,,7,7,0
Crabominable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kekenkaniケケンカニ,,50,740,62,67,43,fighting,ice,180,7,0
Oricorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odoridori (pachipachi Style)オドリドリ,,24.6,741,98,70,93,fire,flying,3.4,7,0
Cutiefly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abulyアブリー,,50,742,55,40,84,bug,fairy,0.2,7,0
Ribombee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aburibbonアブリボン,,50,743,95,70,124,bug,fairy,0.5,7,0
Rockruff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Iwankoイワンコ,,50,744,30,40,60,rock,,9.2,7,0
Lycanroc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lugarugan (mahiru No Sugata)ルガルガン,,50,745,55,75,82,rock,,,7,0
Wishiwashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yowashi (tandoku No Sugata)ヨワシ,,50,746,140,135,30,water,,0.3,7,0
Mareanie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hidoideヒドイデ,,50,747,43,52,45,poison,water,8,7,0
Toxapex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dohidoideドヒドイデ,,50,748,53,142,35,poison,water,14.5,7,0
Mudbray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dorobankoドロバンコ,,50,749,45,55,45,ground,,110,7,0
Mudsdale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Banbadoroバンバドロ,,50,750,55,85,35,ground,,920,7,0
Dewpider,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shizukumoシズクモ,,50,751,40,72,27,water,bug,4,7,0
Araquanid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Onishizukumoオニシズクモ,,50,752,50,132,42,water,bug,82,7,0
Fomantis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Karikiriカリキリ,,50,753,50,35,35,grass,,1.5,7,0
Lurantis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lalantesラランテス,,50,754,80,90,45,grass,,18.5,7,0
Morelull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nemasyuネマシュ,,50,755,65,75,15,grass,fairy,1.5,7,0
Shiinotic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mashadeマシェード,,50,756,90,100,30,grass,fairy,11.5,7,0
Salandit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yatoumoriヤトウモリ,,88.1,757,71,40,77,poison,fire,4.8,7,0
Salazzle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ennewtエンニュート,,0,758,111,60,117,poison,fire,22.2,7,0
Stufful,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nuikogumaヌイコグマ,,50,759,45,50,50,normal,fighting,6.8,7,0
Bewear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kiterugumaキテルグマ,,50,760,55,60,60,normal,fighting,135,7,0
Bounsweet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Amakajiアマカジ,,0,761,30,38,32,grass,,3.2,7,0
Steenee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Amamaikoアママイコ,,0,762,40,48,62,grass,,8.2,7,0
Tsareena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Amajoアマージョ,,0,763,50,98,72,grass,,21.4,7,0
Comfey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuwawaキュワワー,,24.6,764,82,110,100,fairy,,0.3,7,0
Oranguru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yareyuutanヤレユータン,,50,765,90,110,60,normal,psychic,76,7,0
Passimian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nagetukesaruナゲツケサル,,50,766,40,60,80,fighting,,82.8,7,0
Wimpod,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kosokumushiコソクムシ,,50,767,20,30,80,bug,water,12,7,0
Golisopod,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gusokumushaグソクムシャ,,50,768,60,90,40,bug,water,108,7,0
Sandygast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sunabaスナバァ,,50,769,70,45,15,ghost,ground,70,7,0
Palossand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sirodethnaシロデスナ,,50,770,100,75,35,ghost,ground,250,7,0
Pyukumuku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Namakobushiナマコブシ,,50,771,30,130,5,water,,1.2,7,0
Type: Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Type: Nullタイプ：ヌル,,,772,95,95,59,normal,,120.5,7,0
Silvally,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Silvadyシルヴァディ,,,773,95,95,95,normal,,100.5,7,0
Minior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Metenoメテノ,,,774,100,60,120,rock,flying,40,7,0
Komala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nekkoaraネッコアラ,,50,775,75,95,65,normal,,19.9,7,0
Turtonator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bakugamesバクガメス,,50,776,91,85,36,fire,dragon,212,7,0
Togedemaru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Togedemaruトゲデマル,,50,777,40,73,96,electric,steel,3.3,7,0
Mimikyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mimikkyuミミッキュ,,50,778,50,105,96,ghost,fairy,0.7,7,0
Bruxish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hagigishiriハギギシリ,,50,779,70,70,92,water,psychic,19,7,0
Drampa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jijilongジジーロン,,50,780,135,91,36,normal,dragon,185,7,0
Dhelmise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dadarinダダリン,,,781,86,90,40,ghost,grass,210,7,0
Jangmo-o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jyarakoジャラコ,,50,782,45,45,45,dragon,,29.7,7,0
Hakamo-o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jyarangoジャランゴ,,50,783,65,70,65,dragon,fighting,47,7,0
Kommo-o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jyararangaジャラランガ,,50,784,100,105,85,dragon,fighting,78.2,7,0
Tapu Koko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kapu-kokekoカプ・コケコ,,,785,95,75,130,electric,fairy,20.5,7,1
Tapu Lele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kapu-tetefuカプ・テテフ,,,786,130,115,95,psychic,fairy,18.6,7,1
Tapu Bulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kapu-bululカプ・ブルル,,,787,85,95,75,grass,fairy,45.5,7,1
Tapu Fini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kapu-rehireカプ・レヒレ,,,788,95,130,85,water,fairy,21.2,7,1
Cosmog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cosmogコスモッグ,,,789,29,31,37,psychic,,0.1,7,1
Cosmoem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cosmovumコスモウム,,,790,29,131,37,psychic,,999.9,7,1
Solgaleo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solgaleoソルガレオ,,,791,113,89,97,psychic,steel,230,7,1
Lunala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lunalaルナアーラ,,,792,137,107,97,psychic,ghost,120,7,1
Nihilego,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uturoidウツロイド,,,793,127,131,103,rock,poison,55.5,7,1
Buzzwole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Massivoonマッシブーン,,,794,53,53,79,bug,fighting,333.6,7,1
Pheromosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pheroacheフェローチェ,,,795,137,37,151,bug,fighting,25,7,1
Xurkitree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Denjyumokuデンジュモク,,,796,173,71,83,electric,,100,7,1
Celesteela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tekkaguyaテッカグヤ,,,797,107,101,61,steel,flying,999.9,7,1
Kartana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kamiturugiカミツルギ,,,798,59,31,109,grass,steel,0.1,7,1
Guzzlord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Akuzikingアクジキング,,,799,97,53,43,dark,dragon,888,7,1
Necrozma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Necrozmaネクロズマ,,,800,127,89,79,psychic,,230,7,1
Magearna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Magearnaマギアナ,,,801,130,115,65,steel,fairy,80.5,7,1
